Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
completo_hp,,,,2023-10-19 22:24:10,2023-10-19 22:24:15,4.135s,FAILED
,,,,,,,
Test Cases/RetoHp/borrar_hp,,,,2023-10-19 22:24:11,2023-10-19 22:24:15,3.793s,FAILED
"openBrowser("""")",,,,2023-10-19 22:24:11,2023-10-19 22:24:15,3.384s,FAILED
