Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
completo_hp,,,,2023-10-20 18:13:31,2023-10-20 18:13:36,4.889s,FAILED
,,,,,,,
Test Cases/RetoHp/borrar_hp,,,,2023-10-20 18:13:31,2023-10-20 18:13:36,4.546s,FAILED
"openBrowser("""")",,,,2023-10-20 18:13:31,2023-10-20 18:13:36,4.223s,FAILED
